0,16,1
0,1,1000,1000,0,0
0,2,1000,1000,0,0
0,3,1000,1000,0,0
0,4,1000,1000,0,0
0,5,1000,1000,0,0
1,6,22,1,1,1
1,8,26,2,1,1
2,6,18,1,1,1
2,7,16,1,1,1
2,10,30,2,1,1
3,6,26,2,1,1
3,7,16,1,1,1
3,10,20,2,1,1
4,6,26,2,1,1
4,8,24,1,1,1
5,6,21,2,1,1
5,9,24,2,1,1
5,10,16,2,1,1
6,11,12,1,0,2
6,13,16,1,0,2
6,14,16,1,0,2
6,15,17,1,0,2
7,11,11,1,0,2
7,12,15,1,0,2
7,13,16,1,0,2
7,14,11,1,0,2
7,15,11,1,0,2
8,11,14,1,0,2
8,12,11,1,0,2
8,13,10,1,0,2
8,14,18,1,0,2
9,11,13,1,0,2
9,12,12,1,0,2
9,13,5,1,0,2
9,14,9,1,0,2
9,15,11,1,0,2
10,11,11,1,0,2
10,12,14,1,0,2
10,13,14,1,0,2
10,14,5,1,0,2
10,15,13,1,0,2
11,16,1000,1000,0,3
12,16,1000,1000,0,3
13,16,1000,1000,0,3
14,16,1000,1000,0,3
15,16,1000,1000,0,3
16,0,285,10000,0,4
