0,16,1
0,1,1000,1000,0,0
0,2,1000,1000,0,0
0,3,1000,1000,0,0
0,4,1000,1000,0,0
0,5,1000,1000,0,0
1,9,26,2,1,1
2,6,15,1,1,1
2,7,17,2,1,1
2,8,28,2,1,1
2,9,27,1,1,1
2,10,24,1,1,1
3,6,29,1,1,1
3,9,30,1,1,1
3,10,27,2,1,1
4,8,26,1,1,1
4,9,29,1,1,1
4,10,27,2,1,1
5,6,24,1,1,1
5,7,25,2,1,1
5,9,23,2,1,1
5,10,21,1,1,1
6,11,15,1,0,2
6,12,15,1,0,2
6,13,18,1,0,2
6,14,16,1,0,2
6,15,23,1,0,2
7,11,16,1,0,2
7,12,17,1,0,2
7,13,15,1,0,2
7,15,23,1,0,2
8,11,22,1,0,2
8,12,13,1,0,2
8,13,10,1,0,2
8,14,20,1,0,2
8,15,16,1,0,2
9,11,15,1,0,2
9,12,18,1,0,2
9,13,17,1,0,2
9,14,11,1,0,2
9,15,21,1,0,2
10,11,14,1,0,2
10,12,16,1,0,2
10,13,15,1,0,2
10,14,20,1,0,2
10,15,12,1,0,2
11,16,1000,1000,0,3
12,16,1000,1000,0,3
13,16,1000,1000,0,3
14,16,1000,1000,0,3
15,16,1000,1000,0,3
16,0,398,10000,0,4
