0,16,1
0,1,1000,1000,0,0
0,2,1000,1000,0,0
0,3,1000,1000,0,0
0,4,1000,1000,0,0
0,5,1000,1000,0,0
1,7,23,1,1,1
1,8,27,2,1,1
1,10,30,2,1,1
2,6,15,1,1,1
2,9,24,1,1,1
2,10,30,2,1,1
3,6,18,1,1,1
3,7,19,2,1,1
3,8,15,1,1,1
3,9,16,1,1,1
3,10,25,1,1,1
4,7,25,1,1,1
4,8,23,1,1,1
4,9,28,2,1,1
5,7,17,1,1,1
5,8,29,2,1,1
5,9,29,2,1,1
6,11,9,1,0,2
6,12,15,1,0,2
6,13,19,1,0,2
6,14,14,1,0,2
6,15,8,1,0,2
7,11,14,1,0,2
7,13,16,1,0,2
7,14,19,1,0,2
7,15,16,1,0,2
8,11,17,1,0,2
8,12,10,1,0,2
8,13,17,1,0,2
8,14,19,1,0,2
8,15,18,1,0,2
9,11,23,1,0,2
9,12,17,1,0,2
9,13,17,1,0,2
9,14,22,1,0,2
9,15,12,1,0,2
10,11,16,1,0,2
10,12,21,1,0,2
10,13,20,1,0,2
10,14,16,1,0,2
10,15,18,1,0,2
11,16,1000,1000,0,3
12,16,1000,1000,0,3
13,16,1000,1000,0,3
14,16,1000,1000,0,3
15,16,1000,1000,0,3
16,0,393,10000,0,4
