0, 32
0, 1 , 28 , 8, 0, 1, 0, 0
0, 8 , 27 , 8, 0, 1, 0, 0
0, 15 , 58 , 8, 0, 1, 0, 0
0, 23 , 14 , 8, 0, 1, 0, 0
0, 26 , 36 , 8, 0, 1, 0, 0
1  ,  2 ,10000, 4, 0, 0, 1, 0
1  ,  3 ,10000, 100, 0, 0, 0, 0
1  ,  4 ,10000, 100, 0, 0, 0, 0
1  ,  5 ,10000, 100, 0, 0, 0, 0
2  ,  3 ,10000, 100, 0, 0, 0, 0
2  ,  4 ,10000, 100, 0, 0, 0, 0
2  ,  5 ,10000, 100, 0, 0, 0, 0
2  ,  6 ,10000, 100, 0, 0, 0, 0
2  ,  7 ,10000, 100, 0, 0, 0, 0
8  ,  9 ,10000, 4, 0, 0, 1, 0
8  ,  10 ,10000, 100, 0, 0, 0, 0
8  ,  11 ,10000, 100, 0, 0, 0, 0
8  ,  13 ,10000, 100, 0, 0, 0, 0
8  ,  14 ,10000, 100, 0, 0, 0, 0
9  ,  10 ,10000, 100, 0, 0, 0, 0
9  ,  11 ,10000, 100, 0, 0, 0, 0
9  ,  12 ,10000, 100, 0, 0, 0, 0
9  ,  13 ,10000, 100, 0, 0, 0, 0
9  ,  14 ,10000, 100, 0, 0, 0, 0
15  ,  16 ,10000, 4, 0, 0, 1, 0
15  ,  17 ,10000, 100, 0, 0, 0, 0
15  ,  18 ,10000, 100, 0, 0, 0, 0
15  ,  19 ,10000, 100, 0, 0, 0, 0
15  ,  20 ,10000, 100, 0, 0, 0, 0
15  ,  21 ,10000, 100, 0, 0, 0, 0
15  ,  22 ,10000, 100, 0, 0, 0, 0
16  ,  17 ,10000, 100, 0, 0, 0, 0
16  ,  18 ,10000, 100, 0, 0, 0, 0
16  ,  19 ,10000, 100, 0, 0, 0, 0
16  ,  20 ,10000, 100, 0, 0, 0, 0
16  ,  21 ,10000, 100, 0, 0, 0, 0
16  ,  22 ,10000, 100, 0, 0, 0, 0
23  ,  24 ,10000, 100, 0, 0, 0, 0
23  ,  25 ,10000, 100, 0, 0, 0, 0
26  ,  27 ,10000, 4, 0, 0, 1, 0
26  ,  28 ,10000, 100, 0, 0, 0, 0
26  ,  29 ,10000, 100, 0, 0, 0, 0
26  ,  30 ,10000, 100, 0, 0, 0, 0
26  ,  31 ,10000, 100, 0, 0, 0, 0
27  ,  30 ,10000, 100, 0, 0, 0, 0
27  ,  31 ,10000, 100, 0, 0, 0, 0
2 , 32 , 9 ,4, 1, 0, 0, 0
9 , 32 , 3 ,4, 1, 0, 0, 0
16 , 32 , 8 ,4, 1, 0, 0, 0
27 , 32 , 6 ,4, 1, 0, 0, 0
3 , 32 , 6 ,2, 1, 0, 0, 1
4 , 32 , 1 ,2, 1, 0, 0, 1
5 , 32 , 8 ,2, 1, 0, 0, 1
6 , 32 , 2 ,2, 1, 0, 0, 1
7 , 32 , 2 ,2, 1, 0, 0, 1
10 , 32 , 9 ,2, 1, 0, 0, 1
11 , 32 , 8 ,2, 1, 0, 0, 1
12 , 32 , 4 ,2, 1, 0, 0, 1
13 , 32 , 2 ,2, 1, 0, 0, 1
14 , 32 , 1 ,2, 1, 0, 0, 1
17 , 32 , 9 ,2, 1, 0, 0, 1
18 , 32 , 10 ,2, 1, 0, 0, 1
19 , 32 , 5 ,2, 1, 0, 0, 1
20 , 32 , 9 ,2, 1, 0, 0, 1
21 , 32 , 9 ,2, 1, 0, 0, 1
22 , 32 , 8 ,2, 1, 0, 0, 1
24 , 32 , 9 ,2, 1, 0, 0, 1
25 , 32 , 5 ,2, 1, 0, 0, 1
28 , 32 , 9 ,2, 1, 0, 0, 1
29 , 32 , 10 ,2, 1, 0, 0, 1
30 , 32 , 3 ,2, 1, 0, 0, 1
31 , 32 , 8 ,2, 1, 0, 0, 1
32 , 0, 10000, 100, 0, 0, 0, 0
