0,16,2
0,1,1000,1000,0,0
0,2,1000,1000,0,0
0,3,1000,1000,0,0
0,4,1000,1000,0,0
0,5,1000,1000,0,0
1,6,20,1,0,1
1,7,17,2,0,1
1,8,29,1,0,1
1,9,24,1,0,1
1,10,26,2,0,1
2,6,21,2,0,1
2,7,16,2,0,1
2,8,30,1,0,1
2,10,22,2,0,1
3,6,19,1,0,1
3,7,21,1,0,1
3,8,24,2,0,1
3,10,29,2,0,1
4,7,20,2,0,1
4,9,17,2,0,1
4,10,17,1,0,1
5,6,26,1,0,1
5,9,23,1,0,1
5,10,22,2,0,1
6,11,25,1,1,2
6,12,22,1,1,2
6,13,16,1,1,2
6,14,16,1,1,2
6,15,23,1,1,2
7,11,24,1,1,2
7,12,19,1,1,2
7,14,28,1,1,2
7,15,14,1,1,2
8,11,18,1,1,2
8,12,15,1,1,2
8,13,24,1,1,2
8,14,20,1,1,2
8,15,18,1,1,2
9,11,16,1,1,2
9,12,15,1,1,2
9,13,14,1,1,2
9,14,10,1,1,2
9,15,14,1,1,2
10,11,12,1,1,2
10,12,12,1,1,2
10,13,21,1,1,2
10,14,9,1,1,2
10,15,18,1,1,2
11,16,1000,1000,0,3
12,16,1000,1000,0,3
13,16,1000,1000,0,3
14,16,1000,1000,0,3
15,16,1000,1000,0,3
16,0,423,10000,0,4
