0,16,2
0,1,1000,1000,0,0
0,2,1000,1000,0,0
0,3,1000,1000,0,0
0,4,1000,1000,0,0
0,5,1000,1000,0,0
1,6,27,1,0,1
1,7,24,1,0,1
1,10,20,2,0,1
2,6,15,1,0,1
2,8,22,2,0,1
2,9,19,1,0,1
2,10,17,1,0,1
3,7,22,1,0,1
3,9,16,2,0,1
3,10,23,1,0,1
5,8,30,1,0,1
5,10,28,1,0,1
6,11,9,1,1,2
6,12,15,1,1,2
6,13,8,1,1,2
6,15,14,1,1,2
7,11,17,1,1,2
7,12,8,1,1,2
7,14,12,1,1,2
7,15,13,1,1,2
8,11,8,1,1,2
8,12,11,1,1,2
8,13,12,1,1,2
8,14,17,1,1,2
8,15,17,1,1,2
9,12,14,1,1,2
9,13,8,1,1,2
9,14,15,1,1,2
9,15,14,1,1,2
10,11,7,1,1,2
10,12,14,1,1,2
10,13,11,1,1,2
10,14,13,1,1,2
10,15,6,1,1,2
11,16,1000,1000,0,3
12,16,1000,1000,0,3
13,16,1000,1000,0,3
14,16,1000,1000,0,3
15,16,1000,1000,0,3
16,0,263,10000,0,4
