0,16,2
0,1,1000,1000,0,0
0,2,1000,1000,0,0
0,3,1000,1000,0,0
0,4,1000,1000,0,0
0,5,1000,1000,0,0
1,8,22,2,0,1
1,9,20,2,0,1
2,7,25,2,0,1
2,8,22,1,0,1
2,9,28,1,0,1
2,10,30,2,0,1
3,6,20,2,0,1
3,8,30,1,0,1
3,9,18,1,0,1
4,8,21,1,0,1
4,9,25,1,0,1
4,10,23,2,0,1
5,6,26,2,0,1
5,7,25,1,0,1
5,9,26,1,0,1
5,10,29,2,0,1
6,11,14,1,1,2
6,12,18,1,1,2
6,13,15,1,1,2
6,14,26,1,1,2
6,15,16,1,1,2
7,11,15,1,1,2
7,12,18,1,1,2
7,13,9,1,1,2
7,14,24,1,1,2
7,15,7,1,1,2
8,11,17,1,1,2
8,12,20,1,1,2
8,13,14,1,1,2
8,14,14,1,1,2
8,15,13,1,1,2
9,11,24,1,1,2
9,12,19,1,1,2
9,14,17,1,1,2
9,15,18,1,1,2
10,11,13,1,1,2
10,12,16,1,1,2
10,13,6,1,1,2
10,14,18,1,1,2
10,15,19,1,1,2
11,16,1000,1000,0,3
12,16,1000,1000,0,3
13,16,1000,1000,0,3
14,16,1000,1000,0,3
15,16,1000,1000,0,3
16,0,390,10000,0,4
