0,16,2
0,1,1000,1000,0,0
0,2,1000,1000,0,0
0,3,1000,1000,0,0
0,4,1000,1000,0,0
0,5,1000,1000,0,0
1,6,21,1,0,1
1,7,26,2,0,1
1,8,30,2,0,1
1,10,21,1,0,1
2,7,24,1,0,1
2,10,23,2,0,1
3,6,15,1,0,1
3,8,27,2,0,1
3,10,25,1,0,1
4,6,26,2,0,1
4,7,27,2,0,1
5,7,27,2,0,1
5,8,25,2,0,1
5,9,16,1,0,1
6,12,9,1,1,2
6,13,15,1,1,2
6,14,20,1,1,2
6,15,15,1,1,2
7,11,17,1,1,2
7,12,18,1,1,2
7,13,17,1,1,2
7,14,17,1,1,2
8,11,18,1,1,2
8,12,17,1,1,2
8,13,16,1,1,2
8,14,16,1,1,2
9,12,15,1,1,2
9,13,19,1,1,2
9,14,20,1,1,2
9,15,12,1,1,2
10,11,9,1,1,2
10,12,15,1,1,2
10,13,22,1,1,2
10,14,14,1,1,2
10,15,12,1,1,2
11,16,1000,1000,0,3
12,16,1000,1000,0,3
13,16,1000,1000,0,3
14,16,1000,1000,0,3
15,16,1000,1000,0,3
16,0,333,10000,0,4
