0,21,2
0,1,1000,1000,0,0
0,2,1000,1000,0,0
0,3,1000,1000,0,0
0,4,1000,1000,0,0
0,5,1000,1000,0,0
1,6,29,1,0,1
1,7,21,2,0,1
2,6,21,1,0,1
2,7,16,2,0,1
2,8,24,2,0,1
2,10,17,2,0,1
3,6,29,2,0,1
3,7,24,2,0,1
3,8,15,1,0,1
3,10,21,1,0,1
4,9,17,2,0,1
5,8,26,1,0,1
6,12,13,2,1,2
6,13,15,1,1,2
6,14,17,1,1,2
6,15,18,1,1,2
7,12,16,1,1,2
7,13,16,2,1,2
7,15,14,2,1,2
8,11,21,1,1,2
8,12,8,1,1,2
8,13,11,1,1,2
8,14,23,1,1,2
8,15,11,1,1,2
9,12,23,1,1,2
9,15,14,1,1,2
10,11,11,1,1,2
10,13,14,2,1,2
10,14,15,1,1,2
11,16,15,1,0,3
11,17,19,1,0,3
11,18,13,1,0,3
11,20,10,1,0,3
12,17,10,1,0,3
12,18,24,1,0,3
12,20,15,1,0,3
13,17,17,1,0,3
13,18,10,1,0,3
13,19,11,1,0,3
13,20,14,1,0,3
14,16,11,1,0,3
14,17,14,1,0,3
14,19,15,1,0,3
14,20,15,1,0,3
15,16,14,1,0,3
15,17,12,1,0,3
15,20,21,1,0,3
16,21,1000,1000,0,4
17,21,1000,1000,0,4
18,21,1000,1000,0,4
19,21,1000,1000,0,4
20,21,1000,1000,0,4
21,0,260,10000,0,5
