0,21,2
0,1,1000,1000,0,0
0,2,1000,1000,0,0
0,3,1000,1000,0,0
0,4,1000,1000,0,0
0,5,1000,1000,0,0
1,8,19,2,0,1
1,9,25,1,0,1
2,6,17,2,0,1
2,9,30,1,0,1
2,10,24,2,0,1
3,7,25,2,0,1
3,8,28,1,0,1
3,9,28,1,0,1
4,6,17,1,0,1
4,7,20,1,0,1
4,10,20,2,0,1
5,6,30,2,0,1
5,7,24,1,0,1
5,9,17,1,0,1
5,10,26,1,0,1
6,11,21,2,1,2
6,12,26,2,1,2
6,13,11,2,1,2
6,15,9,1,1,2
7,12,32,2,1,2
7,13,17,1,1,2
7,14,21,2,1,2
7,15,19,1,1,2
8,11,12,2,1,2
8,12,19,1,1,2
8,13,14,1,1,2
8,14,22,1,1,2
8,15,21,2,1,2
9,11,17,1,1,2
9,12,16,2,1,2
10,12,20,1,1,2
10,13,19,1,1,2
10,14,18,1,1,2
10,15,16,2,1,2
11,16,16,1,0,3
11,17,15,1,0,3
11,18,19,1,0,3
11,20,23,1,0,3
12,16,20,1,0,3
12,18,18,1,0,3
12,19,16,1,0,3
12,20,17,1,0,3
13,16,24,1,0,3
13,17,14,1,0,3
13,18,12,1,0,3
13,19,15,1,0,3
13,20,19,1,0,3
14,17,21,1,0,3
14,18,10,1,0,3
14,20,17,1,0,3
15,16,16,1,0,3
15,17,17,1,0,3
15,18,19,1,0,3
15,19,8,1,0,3
15,20,14,1,0,3
16,21,1000,1000,0,4
17,21,1000,1000,0,4
18,21,1000,1000,0,4
19,21,1000,1000,0,4
20,21,1000,1000,0,4
21,0,350,10000,0,5
