0,21,2
0,1,1000,1000,0,0
0,2,1000,1000,0,0
0,3,1000,1000,0,0
0,4,1000,1000,0,0
0,5,1000,1000,0,0
1,6,16,1,0,1
1,8,27,1,0,1
2,7,15,2,0,1
2,8,21,1,0,1
2,9,17,1,0,1
3,6,19,1,0,1
3,7,30,2,0,1
3,8,22,1,0,1
3,9,15,1,0,1
3,10,30,1,0,1
4,8,18,2,0,1
4,9,29,2,0,1
4,10,27,2,0,1
5,6,17,1,0,1
5,7,27,2,0,1
5,8,24,1,0,1
6,12,29,1,1,2
6,15,13,2,1,2
7,11,23,2,1,2
7,12,18,2,1,2
7,13,22,1,1,2
7,14,27,1,1,2
8,11,17,1,1,2
8,12,29,2,1,2
8,13,24,2,1,2
8,15,20,2,1,2
9,11,15,1,1,2
9,12,21,2,1,2
9,14,21,1,1,2
9,15,28,1,1,2
10,12,14,1,1,2
10,13,15,2,1,2
10,15,18,1,1,2
11,16,17,1,0,3
11,17,16,1,0,3
11,18,8,1,0,3
11,20,9,1,0,3
12,16,16,1,0,3
12,17,17,1,0,3
12,18,20,1,0,3
12,19,14,1,0,3
12,20,22,1,0,3
13,17,18,1,0,3
13,18,17,1,0,3
13,19,18,1,0,3
13,20,19,1,0,3
14,16,13,1,0,3
14,17,14,1,0,3
14,18,15,1,0,3
14,19,11,1,0,3
14,20,14,1,0,3
15,16,14,1,0,3
15,17,13,1,0,3
15,18,24,1,0,3
15,19,25,1,0,3
16,21,1000,1000,0,4
17,21,1000,1000,0,4
18,21,1000,1000,0,4
19,21,1000,1000,0,4
20,21,1000,1000,0,4
21,0,354,10000,0,5
