0,21,2
0,1,1000,1000,0,0
0,2,1000,1000,0,0
0,3,1000,1000,0,0
0,4,1000,1000,0,0
0,5,1000,1000,0,0
1,6,19,1,0,1
1,7,19,2,0,1
1,8,22,2,0,1
1,9,19,2,0,1
1,10,16,1,0,1
2,6,28,1,0,1
2,7,16,1,0,1
2,8,19,2,0,1
3,6,18,1,0,1
3,7,20,2,0,1
3,8,26,2,0,1
3,10,29,1,0,1
4,6,28,1,0,1
4,7,21,1,0,1
4,8,15,1,0,1
4,9,19,2,0,1
4,10,30,1,0,1
5,7,22,2,0,1
5,9,24,2,0,1
5,10,17,1,0,1
6,11,24,2,1,2
6,12,16,2,1,2
6,13,22,2,1,2
6,14,23,1,1,2
6,15,14,1,1,2
7,11,27,1,1,2
7,13,28,2,1,2
7,14,18,2,1,2
7,15,15,2,1,2
8,11,24,1,1,2
8,13,19,2,1,2
8,14,34,1,1,2
8,15,21,2,1,2
9,11,20,2,1,2
9,12,18,1,1,2
9,13,19,2,1,2
9,15,27,1,1,2
10,12,17,1,1,2
10,14,22,1,1,2
10,15,19,1,1,2
11,16,13,1,0,3
11,17,20,1,0,3
11,18,16,1,0,3
11,19,13,1,0,3
11,20,21,1,0,3
12,16,27,1,0,3
12,17,21,1,0,3
12,18,18,1,0,3
12,19,13,1,0,3
12,20,21,1,0,3
13,16,18,1,0,3
13,17,20,1,0,3
13,18,20,1,0,3
13,19,21,1,0,3
13,20,19,1,0,3
14,16,15,1,0,3
14,18,19,1,0,3
14,19,21,1,0,3
14,20,20,1,0,3
15,16,11,1,0,3
15,17,16,1,0,3
15,18,18,1,0,3
15,19,14,1,0,3
15,20,12,1,0,3
16,21,1000,1000,0,4
17,21,1000,1000,0,4
18,21,1000,1000,0,4
19,21,1000,1000,0,4
20,21,1000,1000,0,4
21,0,427,10000,0,5
