0,21,2
0,1,1000,1000,0,0
0,2,1000,1000,0,0
0,3,1000,1000,0,0
0,4,1000,1000,0,0
0,5,1000,1000,0,0
1,7,26,2,0,1
1,10,27,1,0,1
2,6,26,2,0,1
2,7,16,1,0,1
2,9,19,2,0,1
3,8,27,1,0,1
3,10,24,1,0,1
4,7,26,2,0,1
4,9,23,1,0,1
5,6,28,1,0,1
5,8,19,2,0,1
5,9,24,2,0,1
6,11,16,1,1,2
6,12,14,1,1,2
6,13,9,1,1,2
6,14,17,1,1,2
7,11,10,1,1,2
7,12,22,1,1,2
7,13,15,1,1,2
7,15,12,1,1,2
8,11,15,1,1,2
8,12,15,1,1,2
8,13,18,1,1,2
8,14,12,1,1,2
8,15,10,1,1,2
9,11,15,1,1,2
9,12,10,1,1,2
9,13,10,1,1,2
9,14,8,1,1,2
9,15,8,1,1,2
10,11,15,1,1,2
10,12,19,1,1,2
10,15,15,1,1,2
11,16,13,1,0,3
11,17,17,1,0,3
11,18,14,1,0,3
11,19,18,1,0,3
11,20,7,1,0,3
12,16,14,1,0,3
12,17,10,1,0,3
12,18,17,1,0,3
12,19,16,1,0,3
12,20,9,1,0,3
13,17,13,1,0,3
13,18,18,1,0,3
13,19,17,1,0,3
14,16,17,1,0,3
14,17,15,1,0,3
14,18,8,1,0,3
14,19,12,1,0,3
15,17,13,1,0,3
15,18,11,1,0,3
15,19,11,1,0,3
15,20,15,1,0,3
16,21,1000,1000,0,4
17,21,1000,1000,0,4
18,21,1000,1000,0,4
19,21,1000,1000,0,4
20,21,1000,1000,0,4
21,0,285,10000,0,5
