0,21,2
0,1,1000,1000,0,0
0,2,1000,1000,0,0
0,3,1000,1000,0,0
0,4,1000,1000,0,0
0,5,1000,1000,0,0
1,6,19,2,0,1
1,7,21,2,0,1
1,9,17,1,0,1
1,10,30,2,0,1
2,8,27,2,0,1
2,10,20,1,0,1
3,7,23,1,0,1
3,8,21,1,0,1
3,9,17,2,0,1
4,8,19,1,0,1
4,10,15,1,0,1
5,6,30,2,0,1
5,8,24,1,0,1
5,10,30,2,0,1
6,11,18,2,1,2
6,12,18,2,1,2
6,13,13,2,1,2
6,14,15,2,1,2
7,12,20,1,1,2
7,13,15,1,1,2
7,14,14,2,1,2
7,15,17,2,1,2
8,11,18,1,1,2
8,12,19,2,1,2
8,13,7,2,1,2
8,14,17,1,1,2
8,15,10,2,1,2
9,11,11,1,1,2
9,14,7,1,1,2
9,15,11,2,1,2
10,11,15,1,1,2
10,12,19,1,1,2
10,13,14,2,1,2
10,14,16,2,1,2
10,15,19,1,1,2
11,16,18,1,0,3
11,17,7,1,0,3
11,18,9,1,0,3
11,19,14,1,0,3
11,20,12,1,0,3
12,17,15,1,0,3
12,18,14,1,0,3
12,19,24,1,0,3
12,20,12,1,0,3
13,16,9,1,0,3
13,17,14,1,0,3
13,18,18,1,0,3
13,19,12,1,0,3
13,20,13,1,0,3
14,16,13,1,0,3
14,17,11,1,0,3
14,18,12,1,0,3
14,19,16,1,0,3
14,20,14,1,0,3
15,16,14,1,0,3
15,17,14,1,0,3
15,18,15,1,0,3
15,20,13,1,0,3
16,21,1000,1000,0,4
17,21,1000,1000,0,4
18,21,1000,1000,0,4
19,21,1000,1000,0,4
20,21,1000,1000,0,4
21,0,313,10000,0,5
