0,21,2
0,1,1000,1000,0,0
0,2,1000,1000,0,0
0,3,1000,1000,0,0
0,4,1000,1000,0,0
0,5,1000,1000,0,0
1,6,27,2,0,1
1,7,15,1,0,1
1,8,27,2,0,1
1,10,17,1,0,1
2,6,25,2,0,1
2,8,28,2,0,1
2,9,18,2,0,1
2,10,20,2,0,1
3,6,23,1,0,1
3,8,17,2,0,1
3,9,20,1,0,1
4,7,27,2,0,1
4,10,20,1,0,1
5,6,24,1,0,1
5,7,15,2,0,1
5,10,22,2,0,1
6,11,23,2,1,2
6,15,28,2,1,2
7,13,28,2,1,2
7,14,25,2,1,2
8,11,34,2,1,2
8,13,32,2,1,2
8,15,24,1,1,2
9,11,20,1,1,2
9,14,25,2,1,2
9,15,22,2,1,2
10,11,29,1,1,2
10,14,29,2,1,2
10,15,26,1,1,2
11,16,13,1,0,3
11,17,20,1,0,3
11,18,22,1,0,3
11,19,15,1,0,3
11,20,19,1,0,3
12,16,11,1,0,3
12,18,16,1,0,3
12,20,14,1,0,3
13,16,23,1,0,3
13,17,13,1,0,3
13,18,16,1,0,3
13,19,13,1,0,3
14,16,9,1,0,3
14,17,17,1,0,3
14,18,17,1,0,3
14,19,17,1,0,3
14,20,12,1,0,3
15,16,13,1,0,3
15,17,17,1,0,3
15,18,18,1,0,3
15,19,16,1,0,3
15,20,14,1,0,3
16,21,1000,1000,0,4
17,21,1000,1000,0,4
18,21,1000,1000,0,4
19,21,1000,1000,0,4
20,21,1000,1000,0,4
21,0,345,10000,0,5
