0,16,1
0,1,1000,1000,0,0
0,2,1000,1000,0,0
0,3,1000,1000,0,0
0,4,1000,1000,0,0
0,5,1000,1000,0,0
1,8,29,1,1,1
1,9,15,2,1,1
1,10,24,2,1,1
2,7,22,2,1,1
2,9,30,2,1,1
2,10,29,2,1,1
3,7,20,2,1,1
3,8,27,1,1,1
4,7,25,2,1,1
4,8,19,2,1,1
4,9,26,2,1,1
4,10,21,2,1,1
5,7,15,1,1,1
5,8,27,1,1,1
5,9,30,2,1,1
6,11,19,1,0,2
6,12,12,1,0,2
6,13,13,1,0,2
6,14,12,1,0,2
6,15,13,1,0,2
7,11,15,1,0,2
7,12,19,1,0,2
7,13,16,1,0,2
7,14,14,1,0,2
7,15,13,1,0,2
8,11,13,1,0,2
8,12,18,1,0,2
8,14,15,1,0,2
8,15,19,1,0,2
9,11,17,1,0,2
9,12,11,1,0,2
9,13,12,1,0,2
9,14,20,1,0,2
9,15,10,1,0,2
10,11,17,1,0,2
10,12,13,1,0,2
10,13,15,1,0,2
10,14,15,1,0,2
10,15,18,1,0,2
11,16,1000,1000,0,3
12,16,1000,1000,0,3
13,16,1000,1000,0,3
14,16,1000,1000,0,3
15,16,1000,1000,0,3
16,0,359,10000,0,4
