0,16,1
0,1,1000,1000,0,0
0,2,1000,1000,0,0
0,3,1000,1000,0,0
0,4,1000,1000,0,0
0,5,1000,1000,0,0
1,8,16,5,1,1
1,9,24,5,1,1
2,7,18,4,1,1
2,10,28,5,1,1
4,7,19,4,1,1
6,11,2,1,0,2
6,12,2,1,0,2
6,13,3,1,0,2
6,14,5,1,0,2
6,15,2,1,0,2
7,11,6,1,0,2
7,12,3,1,0,2
7,13,4,1,0,2
7,14,6,1,0,2
8,11,4,1,0,2
8,12,3,1,0,2
8,13,5,1,0,2
8,14,6,1,0,2
8,15,6,1,0,2
9,11,6,1,0,2
9,12,7,1,0,2
9,13,5,1,0,2
9,14,5,1,0,2
9,15,4,1,0,2
10,11,5,1,0,2
10,12,4,1,0,2
10,13,4,1,0,2
10,14,5,1,0,2
10,15,3,1,0,2
11,16,1000,1000,0,3
12,16,1000,1000,0,3
13,16,1000,1000,0,3
14,16,1000,1000,0,3
15,16,1000,1000,0,3
16,0,105,10000,0,4
