0,21,1
0,1,1000,1000,0,0
0,2,1000,1000,0,0
0,3,1000,1000,0,0
0,4,1000,1000,0,0
0,5,1000,1000,0,0
1,7,27,1,1,1
1,10,21,1,1,1
2,7,28,2,1,1
2,9,24,1,1,1
2,10,24,2,1,1
3,6,25,1,1,1
3,7,26,1,1,1
3,9,19,1,1,1
3,10,22,1,1,1
4,6,28,2,1,1
4,8,24,2,1,1
5,6,21,1,1,1
5,7,20,2,1,1
5,10,22,1,1,1
6,11,13,2,0,2
6,12,22,2,0,2
6,13,18,1,0,2
6,14,16,2,0,2
6,15,15,2,0,2
7,11,18,1,0,2
7,12,19,1,0,2
7,13,16,2,0,2
7,14,8,1,0,2
7,15,17,2,0,2
8,11,21,1,0,2
8,14,21,1,0,2
9,11,19,1,0,2
9,12,19,1,0,2
9,13,17,2,0,2
9,14,16,2,0,2
10,12,10,1,0,2
10,13,17,1,0,2
10,14,18,2,0,2
10,15,11,2,0,2
11,16,15,1,0,3
11,17,7,1,0,3
11,18,17,1,0,3
11,19,15,1,0,3
11,20,12,1,0,3
12,16,16,1,0,3
12,17,10,1,0,3
12,18,11,1,0,3
12,20,17,1,0,3
13,16,12,1,0,3
13,17,12,1,0,3
13,18,10,1,0,3
13,19,12,1,0,3
13,20,10,1,0,3
14,16,19,1,0,3
14,17,15,1,0,3
14,18,11,1,0,3
14,19,13,1,0,3
14,20,19,1,0,3
15,16,15,1,0,3
15,17,22,1,0,3
15,18,16,1,0,3
15,19,10,1,0,3
15,20,15,1,0,3
16,21,1000,1000,0,4
17,21,1000,1000,0,4
18,21,1000,1000,0,4
19,21,1000,1000,0,4
20,21,1000,1000,0,4
21,0,331,10000,0,5
