0,21,1
0,1,1000,1000,0,0
0,2,1000,1000,0,0
0,3,1000,1000,0,0
0,4,1000,1000,0,0
0,5,1000,1000,0,0
1,7,28,2,1,1
1,8,18,1,1,1
2,7,22,1,1,1
2,10,17,2,1,1
3,6,17,1,1,1
3,9,29,2,1,1
3,10,21,1,1,1
4,6,30,2,1,1
4,7,29,2,1,1
4,8,20,2,1,1
4,10,21,2,1,1
5,6,18,2,1,1
5,8,25,2,1,1
5,9,23,1,1,1
5,10,19,2,1,1
6,11,20,2,0,2
6,13,27,1,0,2
6,14,30,2,0,2
7,11,22,1,0,2
7,13,27,2,0,2
7,14,19,2,0,2
7,15,23,2,0,2
8,13,24,1,0,2
8,14,18,2,0,2
8,15,22,1,0,2
9,13,23,1,0,2
10,11,21,1,0,2
10,12,30,2,0,2
10,15,31,2,0,2
11,16,17,1,0,3
11,17,12,1,0,3
11,18,14,1,0,3
11,19,12,1,0,3
11,20,8,1,0,3
12,16,20,1,0,3
12,17,17,1,0,3
12,18,10,1,0,3
12,19,14,1,0,3
12,20,16,1,0,3
13,17,23,1,0,3
13,18,16,1,0,3
13,20,11,1,0,3
14,16,14,1,0,3
14,17,10,1,0,3
14,18,14,1,0,3
14,19,16,1,0,3
14,20,17,1,0,3
15,16,15,1,0,3
15,17,16,1,0,3
15,18,19,1,0,3
15,19,14,1,0,3
15,20,12,1,0,3
16,21,1000,1000,0,4
17,21,1000,1000,0,4
18,21,1000,1000,0,4
19,21,1000,1000,0,4
20,21,1000,1000,0,4
21,0,337,10000,0,5
