0,21,1
0,1,1000,1000,0,0
0,2,1000,1000,0,0
0,3,1000,1000,0,0
0,4,1000,1000,0,0
0,5,1000,1000,0,0
1,6,27,2,1,1
1,7,18,2,1,1
1,8,24,2,1,1
1,9,29,2,1,1
2,6,30,2,1,1
2,7,21,2,1,1
2,8,25,2,1,1
3,6,25,2,1,1
3,9,25,2,1,1
3,10,20,2,1,1
4,8,29,2,1,1
5,6,18,2,1,1
6,11,15,2,0,2
6,12,30,1,0,2
6,13,18,1,0,2
6,14,21,2,0,2
7,11,20,2,0,2
7,12,24,1,0,2
7,14,22,1,0,2
7,15,18,2,0,2
8,11,18,1,0,2
8,14,21,1,0,2
9,11,28,1,0,2
10,11,18,1,0,2
10,12,18,2,0,2
10,13,20,2,0,2
11,16,12,1,0,3
11,17,18,1,0,3
11,19,15,1,0,3
11,20,12,1,0,3
12,16,19,1,0,3
12,17,13,1,0,3
12,18,8,1,0,3
12,19,17,1,0,3
12,20,16,1,0,3
13,16,7,1,0,3
13,17,14,1,0,3
13,18,6,1,0,3
13,19,4,1,0,3
13,20,13,1,0,3
14,16,9,1,0,3
14,17,11,1,0,3
14,18,12,1,0,3
14,19,15,1,0,3
14,20,13,1,0,3
15,16,12,1,0,3
15,17,13,1,0,3
15,18,12,1,0,3
15,19,11,1,0,3
15,20,9,1,0,3
16,21,1000,1000,0,4
17,21,1000,1000,0,4
18,21,1000,1000,0,4
19,21,1000,1000,0,4
20,21,1000,1000,0,4
21,0,291,10000,0,5
