0,21,1
0,1,1000,1000,0,0
0,2,1000,1000,0,0
0,3,1000,1000,0,0
0,4,1000,1000,0,0
0,5,1000,1000,0,0
1,6,21,1,1,1
1,7,22,1,1,1
1,8,30,2,1,1
2,6,16,2,1,1
2,7,16,1,1,1
2,8,24,2,1,1
2,9,30,2,1,1
3,8,21,2,1,1
3,9,27,1,1,1
3,10,25,1,1,1
4,6,20,2,1,1
4,7,26,2,1,1
4,9,27,1,1,1
4,10,15,1,1,1
5,8,22,2,1,1
5,10,26,2,1,1
6,13,15,2,0,2
6,14,23,2,0,2
6,15,17,2,0,2
7,11,14,2,0,2
7,13,25,1,0,2
7,14,13,1,0,2
8,12,19,1,0,2
8,13,32,1,0,2
8,14,22,2,0,2
8,15,25,2,0,2
9,11,26,2,0,2
9,13,22,2,0,2
9,14,25,1,0,2
9,15,15,2,0,2
10,12,21,1,0,2
10,13,28,1,0,2
10,14,26,1,0,2
11,16,19,1,0,3
11,17,20,1,0,3
11,18,18,1,0,3
11,19,17,1,0,3
11,20,12,1,0,3
12,17,16,1,0,3
12,18,19,1,0,3
12,19,10,1,0,3
12,20,15,1,0,3
13,16,22,1,0,3
13,17,16,1,0,3
13,19,21,1,0,3
13,20,18,1,0,3
14,16,21,1,0,3
14,17,21,1,0,3
14,18,14,1,0,3
14,20,16,1,0,3
15,16,20,1,0,3
15,17,12,1,0,3
15,18,9,1,0,3
15,19,11,1,0,3
15,20,21,1,0,3
16,21,1000,1000,0,4
17,21,1000,1000,0,4
18,21,1000,1000,0,4
19,21,1000,1000,0,4
20,21,1000,1000,0,4
21,0,368,10000,0,5
