0,16,2
0,1,1000,1000,0,0
0,2,1000,1000,0,0
0,3,1000,1000,0,0
0,4,1000,1000,0,0
0,5,1000,1000,0,0
1,6,28,2,0,1
1,9,16,2,0,1
2,8,18,2,0,1
2,10,18,2,0,1
3,7,21,2,0,1
3,10,19,2,0,1
4,8,21,2,0,1
4,9,26,2,0,1
5,6,25,2,0,1
5,7,27,2,0,1
5,9,21,2,0,1
5,10,25,2,0,1
6,11,14,1,1,2
6,12,8,1,1,2
6,13,13,1,1,2
6,14,14,1,1,2
6,15,13,1,1,2
7,11,14,1,1,2
7,12,7,1,1,2
7,13,15,1,1,2
7,14,11,1,1,2
7,15,13,1,1,2
8,11,12,1,1,2
8,13,8,1,1,2
8,14,14,1,1,2
8,15,9,1,1,2
9,11,11,1,1,2
9,12,13,1,1,2
9,13,14,1,1,2
9,14,10,1,1,2
9,15,8,1,1,2
10,11,13,1,1,2
10,12,14,1,1,2
10,13,3,1,1,2
10,14,5,1,1,2
10,15,9,1,1,2
11,16,1000,1000,0,3
12,16,1000,1000,0,3
13,16,1000,1000,0,3
14,16,1000,1000,0,3
15,16,1000,1000,0,3
16,0,265,10000,0,4
