0, 27,
0, 1 ,10000, 8, 0, 1, 0, 0,
0, 6 ,10000, 8, 0, 1, 0, 0,
0, 11 ,10000, 8, 0, 1, 0, 0,
0, 18 ,10000, 8, 0, 1, 0, 0,
0, 25 ,10000, 8, 0, 1, 0, 0,
1  ,  2 ,10000, 100, 0, 0, 0, 0,
1  ,  3 ,10000, 100, 0, 0, 0, 0,
1  ,  4 ,10000, 100, 0, 0, 0, 0,
1  ,  5 ,10000, 100, 0, 0, 0, 0,
6  ,  7 ,10000, 4, 0, 0, 1, 0,
6  ,  8 ,10000, 100, 0, 0, 0, 0,
6  ,  9 ,10000, 100, 0, 0, 0, 0,
6  ,  10 ,10000, 100, 0, 0, 0, 0,
7  ,  8 ,10000, 100, 0, 0, 0, 0,
7  ,  9 ,10000, 100, 0, 0, 0, 0,
7  ,  10 ,10000, 100, 0, 0, 0, 0,
11  ,  12 ,10000, 4, 0, 0, 1, 0,
11  ,  13 ,10000, 100, 0, 0, 0, 0,
11  ,  14 ,10000, 100, 0, 0, 0, 0,
11  ,  15 ,10000, 100, 0, 0, 0, 0,
11  ,  16 ,10000, 100, 0, 0, 0, 0,
11  ,  17 ,10000, 100, 0, 0, 0, 0,
12  ,  13 ,10000, 100, 0, 0, 0, 0,
12  ,  14 ,10000, 100, 0, 0, 0, 0,
12  ,  15 ,10000, 100, 0, 0, 0, 0,
12  ,  16 ,10000, 100, 0, 0, 0, 0,
12  ,  17 ,10000, 100, 0, 0, 0, 0,
18  ,  19 ,10000, 4, 0, 0, 1, 0,
18  ,  20 ,10000, 100, 0, 0, 0, 0,
18  ,  21 ,10000, 100, 0, 0, 0, 0,
18  ,  24 ,10000, 100, 0, 0, 0, 0,
19  ,  22 ,10000, 100, 0, 0, 0, 0,
19  ,  23 ,10000, 100, 0, 0, 0, 0,
25  ,  26 ,10000, 100, 0, 0, 0, 0,
7 , 27 ,1,4, 1, 0, 0, 0,
12 , 27 ,1,4, 1, 0, 0, 0,
19 , 27 ,1,4, 1, 0, 0, 0,
2 , 27 ,1,2, 1, 0, 0, 1,
3 , 27 ,1,2, 1, 0, 0, 1,
4 , 27 ,1,2, 1, 0, 0, 1,
5 , 27 ,1,2, 1, 0, 0, 1,
8 , 27 ,1,2, 1, 0, 0, 1,
9 , 27 ,1,2, 1, 0, 0, 1,
10 , 27 ,1,2, 1, 0, 0, 1,
13 , 27 ,1,2, 1, 0, 0, 1,
14 , 27 ,1,2, 1, 0, 0, 1,
15 , 27 ,1,2, 1, 0, 0, 1,
16 , 27 ,1,2, 1, 0, 0, 1,
17 , 27 ,1,2, 1, 0, 0, 1,
20 , 27 ,1,2, 1, 0, 0, 1,
21 , 27 ,1,2, 1, 0, 0, 1,
22 , 27 ,1,2, 1, 0, 0, 1,
23 , 27 ,1,2, 1, 0, 0, 1,
24 , 27 ,1,2, 1, 0, 0, 1,
26 , 27 ,1,2, 1, 0, 0, 1,
27 , 0,10000, 100, 0, 0, 0, 0,
