0, 38,
0, 1 ,10000, 8, 0, 1, 0, 0,
0, 9 ,10000, 8, 0, 1, 0, 0,
0, 16 ,10000, 8, 0, 1, 0, 0,
0, 22 ,10000, 8, 0, 1, 0, 0,
0, 33 ,10000, 8, 0, 1, 0, 0,
1  ,  2 ,10000, 4, 0, 0, 1, 0,
1  ,  3 ,10000, 100, 0, 0, 0, 0,
1  ,  4 ,10000, 100, 0, 0, 0, 0,
1  ,  5 ,10000, 100, 0, 0, 0, 0,
1  ,  6 ,10000, 100, 0, 0, 0, 0,
1  ,  7 ,10000, 100, 0, 0, 0, 0,
1  ,  8 ,10000, 100, 0, 0, 0, 0,
2  ,  3 ,10000, 100, 0, 0, 0, 0,
2  ,  4 ,10000, 100, 0, 0, 0, 0,
2  ,  5 ,10000, 100, 0, 0, 0, 0,
2  ,  6 ,10000, 100, 0, 0, 0, 0,
9  ,  10 ,10000, 4, 0, 0, 1, 0,
9  ,  11 ,10000, 100, 0, 0, 0, 0,
9  ,  12 ,10000, 100, 0, 0, 0, 0,
9  ,  13 ,10000, 100, 0, 0, 0, 0,
9  ,  14 ,10000, 100, 0, 0, 0, 0,
9  ,  15 ,10000, 100, 0, 0, 0, 0,
10  ,  11 ,10000, 100, 0, 0, 0, 0,
10  ,  12 ,10000, 100, 0, 0, 0, 0,
10  ,  13 ,10000, 100, 0, 0, 0, 0,
10  ,  14 ,10000, 100, 0, 0, 0, 0,
10  ,  15 ,10000, 100, 0, 0, 0, 0,
16  ,  17 ,10000, 4, 0, 0, 1, 0,
16  ,  18 ,10000, 100, 0, 0, 0, 0,
16  ,  19 ,10000, 100, 0, 0, 0, 0,
17  ,  20 ,10000, 100, 0, 0, 0, 0,
17  ,  21 ,10000, 100, 0, 0, 0, 0,
22  ,  23 ,10000, 4, 0, 0, 1, 0,
22  ,  24 ,10000, 100, 0, 0, 0, 0,
22  ,  25 ,10000, 100, 0, 0, 0, 0,
22  ,  26 ,10000, 100, 0, 0, 0, 0,
22  ,  27 ,10000, 100, 0, 0, 0, 0,
22  ,  28 ,10000, 100, 0, 0, 0, 0,
22  ,  29 ,10000, 100, 0, 0, 0, 0,
22  ,  30 ,10000, 100, 0, 0, 0, 0,
22  ,  31 ,10000, 100, 0, 0, 0, 0,
22  ,  32 ,10000, 100, 0, 0, 0, 0,
23  ,  24 ,10000, 100, 0, 0, 0, 0,
23  ,  25 ,10000, 100, 0, 0, 0, 0,
23  ,  26 ,10000, 100, 0, 0, 0, 0,
23  ,  27 ,10000, 100, 0, 0, 0, 0,
23  ,  28 ,10000, 100, 0, 0, 0, 0,
23  ,  29 ,10000, 100, 0, 0, 0, 0,
33  ,  34 ,10000, 4, 0, 0, 1, 0,
33  ,  35 ,10000, 100, 0, 0, 0, 0,
33  ,  36 ,10000, 100, 0, 0, 0, 0,
34  ,  36 ,10000, 100, 0, 0, 0, 0,
34  ,  37 ,10000, 100, 0, 0, 0, 0,
2 , 38 ,1,4, 1, 0, 0, 0,
10 , 38 ,1,4, 1, 0, 0, 0,
17 , 38 ,1,4, 1, 0, 0, 0,
23 , 38 ,1,4, 1, 0, 0, 0,
34 , 38 ,1,4, 1, 0, 0, 0,
3 , 38 ,1,2, 1, 0, 0, 1,
4 , 38 ,1,2, 1, 0, 0, 1,
5 , 38 ,1,2, 1, 0, 0, 1,
6 , 38 ,1,2, 1, 0, 0, 1,
7 , 38 ,1,2, 1, 0, 0, 1,
8 , 38 ,1,2, 1, 0, 0, 1,
11 , 38 ,1,2, 1, 0, 0, 1,
12 , 38 ,1,2, 1, 0, 0, 1,
13 , 38 ,1,2, 1, 0, 0, 1,
14 , 38 ,1,2, 1, 0, 0, 1,
15 , 38 ,1,2, 1, 0, 0, 1,
18 , 38 ,1,2, 1, 0, 0, 1,
19 , 38 ,1,2, 1, 0, 0, 1,
20 , 38 ,1,2, 1, 0, 0, 1,
21 , 38 ,1,2, 1, 0, 0, 1,
24 , 38 ,1,2, 1, 0, 0, 1,
25 , 38 ,1,2, 1, 0, 0, 1,
26 , 38 ,1,2, 1, 0, 0, 1,
27 , 38 ,1,2, 1, 0, 0, 1,
28 , 38 ,1,2, 1, 0, 0, 1,
29 , 38 ,1,2, 1, 0, 0, 1,
30 , 38 ,1,2, 1, 0, 0, 1,
31 , 38 ,1,2, 1, 0, 0, 1,
32 , 38 ,1,2, 1, 0, 0, 1,
35 , 38 ,1,2, 1, 0, 0, 1,
36 , 38 ,1,2, 1, 0, 0, 1,
37 , 38 ,1,2, 1, 0, 0, 1,
38 , 0,10000, 100, 0, 0, 0, 0,
