0, 34,
0, 1 ,10000, 8, 0, 1, 0, 0,
0, 7 ,10000, 8, 0, 1, 0, 0,
0, 10 ,10000, 8, 0, 1, 0, 0,
0, 17 ,10000, 8, 0, 1, 0, 0,
0, 26 ,10000, 8, 0, 1, 0, 0,
1  ,  2 ,10000, 4, 0, 0, 1, 0,
1  ,  3 ,10000, 100, 0, 0, 0, 0,
1  ,  4 ,10000, 100, 0, 0, 0, 0,
2  ,  3 ,10000, 100, 0, 0, 0, 0,
2  ,  4 ,10000, 100, 0, 0, 0, 0,
2  ,  5 ,10000, 100, 0, 0, 0, 0,
2  ,  6 ,10000, 100, 0, 0, 0, 0,
7  ,  8 ,10000, 100, 0, 0, 0, 0,
7  ,  9 ,10000, 100, 0, 0, 0, 0,
10  ,  11 ,10000, 4, 0, 0, 1, 0,
10  ,  12 ,10000, 100, 0, 0, 0, 0,
10  ,  13 ,10000, 100, 0, 0, 0, 0,
10  ,  14 ,10000, 100, 0, 0, 0, 0,
10  ,  15 ,10000, 100, 0, 0, 0, 0,
10  ,  16 ,10000, 100, 0, 0, 0, 0,
11  ,  12 ,10000, 100, 0, 0, 0, 0,
11  ,  13 ,10000, 100, 0, 0, 0, 0,
11  ,  14 ,10000, 100, 0, 0, 0, 0,
17  ,  18 ,10000, 4, 0, 0, 1, 0,
17  ,  19 ,10000, 100, 0, 0, 0, 0,
17  ,  20 ,10000, 100, 0, 0, 0, 0,
17  ,  21 ,10000, 100, 0, 0, 0, 0,
17  ,  22 ,10000, 100, 0, 0, 0, 0,
17  ,  23 ,10000, 100, 0, 0, 0, 0,
18  ,  23 ,10000, 100, 0, 0, 0, 0,
18  ,  24 ,10000, 100, 0, 0, 0, 0,
18  ,  25 ,10000, 100, 0, 0, 0, 0,
26  ,  27 ,10000, 4, 0, 0, 1, 0,
26  ,  28 ,10000, 100, 0, 0, 0, 0,
26  ,  29 ,10000, 100, 0, 0, 0, 0,
26  ,  30 ,10000, 100, 0, 0, 0, 0,
26  ,  31 ,10000, 100, 0, 0, 0, 0,
26  ,  32 ,10000, 100, 0, 0, 0, 0,
26  ,  33 ,10000, 100, 0, 0, 0, 0,
27  ,  28 ,10000, 100, 0, 0, 0, 0,
27  ,  29 ,10000, 100, 0, 0, 0, 0,
2 , 34 ,1,4, 1, 0, 0, 0,
11 , 34 ,1,4, 1, 0, 0, 0,
18 , 34 ,1,4, 1, 0, 0, 0,
27 , 34 ,1,4, 1, 0, 0, 0,
3 , 34 ,1,2, 1, 0, 0, 1,
4 , 34 ,1,2, 1, 0, 0, 1,
5 , 34 ,1,2, 1, 0, 0, 1,
6 , 34 ,1,2, 1, 0, 0, 1,
8 , 34 ,1,2, 1, 0, 0, 1,
9 , 34 ,1,2, 1, 0, 0, 1,
12 , 34 ,1,2, 1, 0, 0, 1,
13 , 34 ,1,2, 1, 0, 0, 1,
14 , 34 ,1,2, 1, 0, 0, 1,
15 , 34 ,1,2, 1, 0, 0, 1,
16 , 34 ,1,2, 1, 0, 0, 1,
19 , 34 ,1,2, 1, 0, 0, 1,
20 , 34 ,1,2, 1, 0, 0, 1,
21 , 34 ,1,2, 1, 0, 0, 1,
22 , 34 ,1,2, 1, 0, 0, 1,
23 , 34 ,1,2, 1, 0, 0, 1,
24 , 34 ,1,2, 1, 0, 0, 1,
25 , 34 ,1,2, 1, 0, 0, 1,
28 , 34 ,1,2, 1, 0, 0, 1,
29 , 34 ,1,2, 1, 0, 0, 1,
30 , 34 ,1,2, 1, 0, 0, 1,
31 , 34 ,1,2, 1, 0, 0, 1,
32 , 34 ,1,2, 1, 0, 0, 1,
33 , 34 ,1,2, 1, 0, 0, 1,
34 , 0,10000, 100, 0, 0, 0, 0,
